sno,returns,sharpe_ratios,max_drawdowns,trades_counts,win_rates
P_3813.HK,7.416399722099304,1.224551464569396,-2.078782245791133,8,87.5
P_3818.HK,7.4111595642566686,2.079274863776603,-0.3857514821233532,6,100.0
P_3866.HK,27.202791051864622,0.7659347428754144,-12.103910698561137,9,66.66666666666666
P_3868.HK,4.987999043464661,0.1745986811313036,-15.681262986619405,12,66.66666666666666
P_3877.HK,19.318403997421267,0.7901556328943617,-7.363018724687587,11,63.63636363636363
P_3918.HK,100.50519717216491,2.1931022839436376,-4.798330006956442,9,100.0
P_3969.HK,17.76320114135742,0.6684138455727064,-8.794498027478825,4,100.0
P_3983.HK,21.54359990596771,0.9525755645905193,-8.265690886285082,6,83.33333333333334
P_3996.HK,12.76160052537918,1.3788417054308,-2.9856432438091773,6,100.0
P_6110.HK,30.55600287437439,0.9394997628328953,-10.12625118869851,6,66.66666666666666
P_6198.HK,60.47679431915283,0.7185740371150193,-16.380008267264056,12,75.0
P_6601.HK,26.45279275894165,0.8845822638351055,-8.253911409382653,8,75.0
P_6616.HK,118.46319845199585,1.8032869756760288,-15.26155081338979,8,87.5
P_6683.HK,18.091201515197756,0.8689494091652107,-0.5936826512034088,1,100.0
P_6808.HK,33.40120239734654,1.039842039592962,-9.148394248342074,11,81.81818181818183
P_6868.HK,-22.538403234481823,-0.7829908348601582,-30.51325649036206,3,0.0
P_6889.HK,-13.432394638061512,-0.27685897387336006,-23.888860451766714,10,50.0
P_6896.HK,31.233200359344483,0.5692878433736174,-23.54373678330497,12,75.0
P_6929.HK,67.7716093158722,1.7781137936467435,-3.8035862881278693,8,87.5
P_6963.HK,34.92319792747497,0.7750074611150921,-14.030683456409932,9,77.77777777777779
P_6993.HK,38.45519961357117,0.872992338787135,-20.668906015755738,9,77.77777777777779
P_80737.HK,19.22479799747467,3.099653601853614,-2.366887741153134,3,100.0
P_8137.HK,5.298559619188309,1.534546781172606,-0.19941701192154326,4,100.0
P_8279.HK,3.2961594396829605,1.1209696530095583,-0.8765553933680725,6,83.33333333333334
P_8299.HK,13.543599815964699,2.109946268974812,-0.7306887446408727,14,92.85714285714286
P_8418.HK,18.797001453638078,1.6441154678163825,-1.4694696221273507,7,100.0
P_8603.HK,63.08399742603302,1.4484318579431883,-6.53431374620933,8,75.0
P_9858.HK,98.34520143032074,1.8832051473168163,-8.878222389979197,12,100.0
P_9877.HK,118.20641790390015,1.2647933896636627,-19.86847142021524,7,85.71428571428571
P_9879.HK,40.930003051757815,1.2808637839128763,-7.020384741539121,2,100.0
P_9911.HK,236.06920503139492,1.7843149079679281,-11.069799551230863,12,91.66666666666666
P_9913.HK,25.855997934341428,1.236034834693359,-4.5272624955113745,7,71.42857142857143
P_9930.HK,29.707606587409973,0.8552372475909509,-5.288076723713841,4,75.0
P_9996.HK,163.57361141204834,2.129178230764636,-4.055564925209854,10,100.0
