sno,TP123,TP12,TP1,TP2,TP3,TP1C,CL1,BY1,TOTAL,WR
8525.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8537.HK,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
8545.HK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0
8612.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8620.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8645.HK,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,50.0
8657.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8659.HK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
8668.HK,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,50.0
9663.HK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
9689.HK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9908.HK,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
9990.HK,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
9991.HK,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
,93.0,48.0,115.0,26.0,98.0,80.0,196.0,216.0,872.0,43.58
